userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000110925	CSRNP2	cysteine and serine rich nuclear protein 2	81566	https://www.ncbi.nlm.nih.gov/gene/?term=81566
ENSG00000117984	CTSD	cathepsin D	1509	https://www.ncbi.nlm.nih.gov/gene/?term=1509
ENSG00000174080	CTSF	cathepsin F	8722	https://www.ncbi.nlm.nih.gov/gene/?term=8722
ENSG00000055163	CYFIP2	cytoplasmic FMR1 interacting protein 2	26999	https://www.ncbi.nlm.nih.gov/gene/?term=26999
ENSG00000169738	DCXR	dicarbonyl and L-xylulose reductase	51181	https://www.ncbi.nlm.nih.gov/gene/?term=51181
ENSG00000134574	DDB2	damage specific DNA binding protein 2	1643	https://www.ncbi.nlm.nih.gov/gene/?term=1643
ENSG00000175197	DDIT3	DNA damage inducible transcript 3	1649	https://www.ncbi.nlm.nih.gov/gene/?term=1649
ENSG00000168209	DDIT4	DNA damage inducible transcript 4	54541	https://www.ncbi.nlm.nih.gov/gene/?term=54541
ENSG00000023892	DEF6	DEF6, guanine nucleotide exchange factor	50619	https://www.ncbi.nlm.nih.gov/gene/?term=50619
ENSG00000065357	DGKA	diacylglycerol kinase alpha	1606	https://www.ncbi.nlm.nih.gov/gene/?term=1606
ENSG00000067334	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2	30836	https://www.ncbi.nlm.nih.gov/gene/?term=30836
ENSG00000136048	DRAM1	DNA damage regulated autophagy modulator 1	55332	https://www.ncbi.nlm.nih.gov/gene/?term=55332
ENSG00000149547	EI24	EI24, autophagy associated transmembrane protein	9538	https://www.ncbi.nlm.nih.gov/gene/?term=9538
ENSG00000142627	EPHA2	EPH receptor A2	1969	https://www.ncbi.nlm.nih.gov/gene/?term=1969
ENSG00000143819	EPHX1	epoxide hydrolase 1	2052	https://www.ncbi.nlm.nih.gov/gene/?term=2052
ENSG00000177106	EPS8L2	EPS8 like 2	64787	https://www.ncbi.nlm.nih.gov/gene/?term=64787
ENSG00000134899	ERCC5	ERCC excision repair 5, endonuclease	2073	https://www.ncbi.nlm.nih.gov/gene/?term=2073
ENSG00000181104	F2R	coagulation factor II thrombin receptor	2149	https://www.ncbi.nlm.nih.gov/gene/?term=2149
ENSG00000114023	FAM162A	family with sequence similarity 162 member A	26355	https://www.ncbi.nlm.nih.gov/gene/?term=26355
ENSG00000026103	FAS	Fas cell surface death receptor	355	https://www.ncbi.nlm.nih.gov/gene/?term=355
ENSG00000109670	FBXW7	F-box and WD repeat domain containing 7	55294	https://www.ncbi.nlm.nih.gov/gene/?term=55294
ENSG00000161513	FDXR	ferredoxin reductase	2232	https://www.ncbi.nlm.nih.gov/gene/?term=2232
ENSG00000129682	FGF13	fibroblast growth factor 13	2258	https://www.ncbi.nlm.nih.gov/gene/?term=2258
ENSG00000170345	FOS	Fos proto-oncogene, AP-1 transcription factor subunit	2353	https://www.ncbi.nlm.nih.gov/gene/?term=2353
ENSG00000118689	FOXO3	forkhead box O3	2309	https://www.ncbi.nlm.nih.gov/gene/?term=2309
ENSG00000179163	FUCA1	alpha-L-fucosidase 1	2517	https://www.ncbi.nlm.nih.gov/gene/?term=2517
ENSG00000116717	GADD45A	growth arrest and DNA damage inducible alpha	1647	https://www.ncbi.nlm.nih.gov/gene/?term=1647
ENSG00000135423	GLS2	glutaminase 2	27165	https://www.ncbi.nlm.nih.gov/gene/?term=27165
ENSG00000196743	GM2A	GM2 ganglioside activator	2760	https://www.ncbi.nlm.nih.gov/gene/?term=2760
ENSG00000176153	GPX2	glutathione peroxidase 2	2877	https://www.ncbi.nlm.nih.gov/gene/?term=2877
ENSG00000246705	H2AFJ	H2A histone family member J	55766	https://www.ncbi.nlm.nih.gov/gene/?term=55766
ENSG00000113070	HBEGF	heparin binding EGF like growth factor	1839	https://www.ncbi.nlm.nih.gov/gene/?term=1839
ENSG00000171720	HDAC3	histone deacetylase 3	8841	https://www.ncbi.nlm.nih.gov/gene/?term=8841
ENSG00000186834	HEXIM1	HEXIM P-TEFb complex subunit 1	10614	https://www.ncbi.nlm.nih.gov/gene/?term=10614
ENSG00000169567	HINT1	histidine triad nucleotide binding protein 1	3094	https://www.ncbi.nlm.nih.gov/gene/?term=3094
ENSG00000187837	HIST1H1C	histone cluster 1 H1 family member c	3006	https://www.ncbi.nlm.nih.gov/gene/?term=3006
ENSG00000181218	HIST3H2A	histone cluster 3 H2A	92815	https://www.ncbi.nlm.nih.gov/gene/?term=92815
ENSG00000100292	HMOX1	heme oxygenase 1	3162	https://www.ncbi.nlm.nih.gov/gene/?term=3162
ENSG00000174775	HRAS	HRas proto-oncogene, GTPase	3265	https://www.ncbi.nlm.nih.gov/gene/?term=3265
ENSG00000276536	HRAS	HRas proto-oncogene, GTPase	3265	https://www.ncbi.nlm.nih.gov/gene/?term=3265
ENSG00000164070	HSPA4L	heat shock protein family A (Hsp70) member 4 like	22824	https://www.ncbi.nlm.nih.gov/gene/?term=22824
ENSG00000137331	IER3	immediate early response 3	8870	https://www.ncbi.nlm.nih.gov/gene/?term=8870
ENSG00000206478	IER3	immediate early response 3	8870	https://www.ncbi.nlm.nih.gov/gene/?term=8870
ENSG00000227231	IER3	immediate early response 3	8870	https://www.ncbi.nlm.nih.gov/gene/?term=8870
ENSG00000230128	IER3	immediate early response 3	8870	https://www.ncbi.nlm.nih.gov/gene/?term=8870
ENSG00000235030	IER3	immediate early response 3	8870	https://www.ncbi.nlm.nih.gov/gene/?term=8870
ENSG00000237155	IER3	immediate early response 3	8870	https://www.ncbi.nlm.nih.gov/gene/?term=8870
ENSG00000162783	IER5	immediate early response 5	51278	https://www.ncbi.nlm.nih.gov/gene/?term=51278
ENSG00000216490	IFI30	IFI30, lysosomal thiol reductase	10437	https://www.ncbi.nlm.nih.gov/gene/?term=10437
ENSG00000070061	ELP1	elongator complex protein 1	8518	https://www.ncbi.nlm.nih.gov/gene/?term=8518
ENSG00000115008	IL1A	interleukin 1 alpha	3552	https://www.ncbi.nlm.nih.gov/gene/?term=3552
ENSG00000163083	INHBB	inhibin subunit beta B	3625	https://www.ncbi.nlm.nih.gov/gene/?term=3625
ENSG00000068745	IP6K2	inositol hexakisphosphate kinase 2	51447	https://www.ncbi.nlm.nih.gov/gene/?term=51447
ENSG00000184216	IRAK1	interleukin 1 receptor associated kinase 1	3654	https://www.ncbi.nlm.nih.gov/gene/?term=3654
ENSG00000136003	ISCU	iron-sulfur cluster assembly enzyme	23479	https://www.ncbi.nlm.nih.gov/gene/?term=23479
ENSG00000132470	ITGB4	integrin subunit beta 4	3691	https://www.ncbi.nlm.nih.gov/gene/?term=3691
ENSG00000184916	JAG2	jagged canonical Notch ligand 2	3714	https://www.ncbi.nlm.nih.gov/gene/?term=3714
ENSG00000177606	JUN	Jun proto-oncogene, AP-1 transcription factor subunit	3725	https://www.ncbi.nlm.nih.gov/gene/?term=3725
ENSG00000197892	KIF13B	kinesin family member 13B	23303	https://www.ncbi.nlm.nih.gov/gene/?term=23303
ENSG00000136826	KLF4	Kruppel like factor 4	9314	https://www.ncbi.nlm.nih.gov/gene/?term=9314
ENSG00000129455	KLK8	kallikrein related peptidase 8	11202	https://www.ncbi.nlm.nih.gov/gene/?term=11202
ENSG00000128422	KRT17	keratin 17	3872	https://www.ncbi.nlm.nih.gov/gene/?term=3872
ENSG00000111716	LDHB	lactate dehydrogenase B	3945	https://www.ncbi.nlm.nih.gov/gene/?term=3945
ENSG00000128342	LIF	LIF, interleukin 6 family cytokine	3976	https://www.ncbi.nlm.nih.gov/gene/?term=3976
ENSG00000118308	LRMP	lymphoid restricted membrane protein	4033	https://www.ncbi.nlm.nih.gov/gene/?term=4033
ENSG00000114738	MAPKAPK3	mitogen-activated protein kinase-activated protein kinase 3	7867	https://www.ncbi.nlm.nih.gov/gene/?term=7867
ENSG00000135679	MDM2	MDM2 proto-oncogene	4193	https://www.ncbi.nlm.nih.gov/gene/?term=4193
ENSG00000099875	MKNK2	MAP kinase interacting serine/threonine kinase 2	2872	https://www.ncbi.nlm.nih.gov/gene/?term=2872
ENSG00000059728	MXD1	MAX dimerization protein 1	4084	https://www.ncbi.nlm.nih.gov/gene/?term=4084
ENSG00000123933	MXD4	MAX dimerization protein 4	10608	https://www.ncbi.nlm.nih.gov/gene/?term=10608
ENSG00000104419	NDRG1	N-myc downstream regulated 1	10397	https://www.ncbi.nlm.nih.gov/gene/?term=10397
ENSG00000177551	NHLH2	nescient helix-loop-helix 2	4808	https://www.ncbi.nlm.nih.gov/gene/?term=4808
ENSG00000131669	NINJ1	ninjurin 1	4814	https://www.ncbi.nlm.nih.gov/gene/?term=4814
ENSG00000198000	NOL8	nucleolar protein 8	55035	https://www.ncbi.nlm.nih.gov/gene/?term=55035
ENSG00000148400	NOTCH1	notch receptor 1	4851	https://www.ncbi.nlm.nih.gov/gene/?term=4851
ENSG00000136159	NUDT15	nudix hydrolase 15	55270	https://www.ncbi.nlm.nih.gov/gene/?term=55270
ENSG00000176046	NUPR1	nuclear protein 1, transcriptional regulator	26471	https://www.ncbi.nlm.nih.gov/gene/?term=26471
ENSG00000140961	OSGIN1	oxidative stress induced growth inhibitor 1	29948	https://www.ncbi.nlm.nih.gov/gene/?term=29948
ENSG00000132646	PCNA	proliferating cell nuclear antigen	5111	https://www.ncbi.nlm.nih.gov/gene/?term=5111
ENSG00000197461	PDGFA	platelet derived growth factor subunit A	5154	https://www.ncbi.nlm.nih.gov/gene/?term=5154
ENSG00000112378	PERP	PERP, TP53 apoptosis effector	64065	https://www.ncbi.nlm.nih.gov/gene/?term=64065
ENSG00000174307	PHLDA3	pleckstrin homology like domain family A member 3	23612	https://www.ncbi.nlm.nih.gov/gene/?term=23612
ENSG00000154217	PITPNC1	phosphatidylinositol transfer protein cytoplasmic 1	26207	https://www.ncbi.nlm.nih.gov/gene/?term=26207
ENSG00000145632	PLK2	polo like kinase 2	10769	https://www.ncbi.nlm.nih.gov/gene/?term=10769
ENSG00000173846	PLK3	polo like kinase 3	1263	https://www.ncbi.nlm.nih.gov/gene/?term=1263
ENSG00000196576	PLXNB2	plexin B2	23654	https://www.ncbi.nlm.nih.gov/gene/?term=23654
ENSG00000100417	PMM1	phosphomannomutase 1	5372	https://www.ncbi.nlm.nih.gov/gene/?term=5372
ENSG00000170734	POLH	DNA polymerase eta	5429	https://www.ncbi.nlm.nih.gov/gene/?term=5429
ENSG00000196313	POM121	POM121 transmembrane nucleoporin	9883	https://www.ncbi.nlm.nih.gov/gene/?term=9883
ENSG00000170836	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D	8493	https://www.ncbi.nlm.nih.gov/gene/?term=8493
ENSG00000087074	PPP1R15A	protein phosphatase 1 regulatory subunit 15A	23645	https://www.ncbi.nlm.nih.gov/gene/?term=23645
ENSG00000111725	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1	5564	https://www.ncbi.nlm.nih.gov/gene/?term=5564
ENSG00000160310	PRMT2	protein arginine methyltransferase 2	3275	https://www.ncbi.nlm.nih.gov/gene/?term=3275
ENSG00000101000	PROCR	protein C receptor	10544	https://www.ncbi.nlm.nih.gov/gene/?term=10544
ENSG00000152104	PTPN14	protein tyrosine phosphatase, non-receptor type 14	5784	https://www.ncbi.nlm.nih.gov/gene/?term=5784
ENSG00000132334	PTPRE	protein tyrosine phosphatase, receptor type E	5791	https://www.ncbi.nlm.nih.gov/gene/?term=5791
ENSG00000249859	PVT1	Pvt1 oncogene	5820	https://www.ncbi.nlm.nih.gov/gene/?term=5820
ENSG00000197562	RAB40C	RAB40C, member RAS oncogene family	57799	https://www.ncbi.nlm.nih.gov/gene/?term=57799
ENSG00000108384	RAD51C	RAD51 paralog C	5889	https://www.ncbi.nlm.nih.gov/gene/?term=5889
ENSG00000172613	RAD9A	RAD9 checkpoint clamp component A	5883	https://www.ncbi.nlm.nih.gov/gene/?term=5883
ENSG00000160271	RALGDS	ral guanine nucleotide dissociation stimulator	5900	https://www.ncbi.nlm.nih.gov/gene/?term=5900
ENSG00000181467	RAP2B	RAP2B, member of RAS oncogene family	5912	https://www.ncbi.nlm.nih.gov/gene/?term=5912
ENSG00000139687	RB1	RB transcriptional corepressor 1	5925	https://www.ncbi.nlm.nih.gov/gene/?term=5925
ENSG00000163743	RCHY1	ring finger and CHY zinc finger domain containing 1	25898	https://www.ncbi.nlm.nih.gov/gene/?term=25898
ENSG00000042445	RETSAT	retinol saturase	54884	https://www.ncbi.nlm.nih.gov/gene/?term=54884
ENSG00000143333	RGS16	regulator of G protein signaling 16	6004	https://www.ncbi.nlm.nih.gov/gene/?term=6004
ENSG00000129667	RHBDF2	rhomboid 5 homolog 2	79651	https://www.ncbi.nlm.nih.gov/gene/?term=79651
ENSG00000116514	RNF19B	ring finger protein 19B	127544	https://www.ncbi.nlm.nih.gov/gene/?term=127544
ENSG00000063177	RPL18	ribosomal protein L18	6141	https://www.ncbi.nlm.nih.gov/gene/?term=6141
ENSG00000130255	RPL36	ribosomal protein L36	25873	https://www.ncbi.nlm.nih.gov/gene/?term=25873
ENSG00000112306	RPS12	ribosomal protein S12	6206	https://www.ncbi.nlm.nih.gov/gene/?term=6206
ENSG00000185088	RPS27	ribosomal protein S27	6232	https://www.ncbi.nlm.nih.gov/gene/?term=6232
ENSG00000166592	RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator	6236	https://www.ncbi.nlm.nih.gov/gene/?term=6236
ENSG00000132275	RRP8	ribosomal RNA processing 8	23378	https://www.ncbi.nlm.nih.gov/gene/?term=23378
ENSG00000186350	RXRA	retinoid X receptor alpha	6256	https://www.ncbi.nlm.nih.gov/gene/?term=6256
ENSG00000197747	S100A10	S100 calcium binding protein A10	6281	https://www.ncbi.nlm.nih.gov/gene/?term=6281
ENSG00000196154	S100A4	S100 calcium binding protein A4	6275	https://www.ncbi.nlm.nih.gov/gene/?term=6275
ENSG00000130066	SAT1	spermidine/spermine N1-acetyltransferase 1	6303	https://www.ncbi.nlm.nih.gov/gene/?term=6303
ENSG00000115884	SDC1	syndecan 1	6382	https://www.ncbi.nlm.nih.gov/gene/?term=6382
ENSG00000058262	SEC61A1	Sec61 translocon alpha 1 subunit	29927	https://www.ncbi.nlm.nih.gov/gene/?term=29927
ENSG00000206075	SERPINB5	serpin family B member 5	5268	https://www.ncbi.nlm.nih.gov/gene/?term=5268
ENSG00000167565	SERTAD3	SERTA domain containing 3	29946	https://www.ncbi.nlm.nih.gov/gene/?term=29946
ENSG00000080546	SESN1	sestrin 1	27244	https://www.ncbi.nlm.nih.gov/gene/?term=27244
ENSG00000175793	SFN	stratifin	2810	https://www.ncbi.nlm.nih.gov/gene/?term=2810
ENSG00000117479	SLC19A2	solute carrier family 19 member 2	10560	https://www.ncbi.nlm.nih.gov/gene/?term=10560
ENSG00000116704	SLC35D1	solute carrier family 35 member D1	23169	https://www.ncbi.nlm.nih.gov/gene/?term=23169
ENSG00000168003	SLC3A2	solute carrier family 3 member 2	6520	https://www.ncbi.nlm.nih.gov/gene/?term=6520
ENSG00000151012	SLC7A11	solute carrier family 7 member 11	23657	https://www.ncbi.nlm.nih.gov/gene/?term=23657
ENSG00000185338	SOCS1	suppressor of cytokine signaling 1	8651	https://www.ncbi.nlm.nih.gov/gene/?term=8651
ENSG00000185591	SP1	Sp1 transcription factor	6667	https://www.ncbi.nlm.nih.gov/gene/?term=6667
ENSG00000176170	SPHK1	sphingosine kinase 1	8877	https://www.ncbi.nlm.nih.gov/gene/?term=8877
ENSG00000149418	ST14	suppression of tumorigenicity 14	6768	https://www.ncbi.nlm.nih.gov/gene/?term=6768
ENSG00000115107	STEAP3	STEAP3 metalloreductase	55240	https://www.ncbi.nlm.nih.gov/gene/?term=55240
ENSG00000148175	STOM	stomatin	2040	https://www.ncbi.nlm.nih.gov/gene/?term=2040
ENSG00000168394	TAP1	transporter 1, ATP binding cassette subfamily B member	6890	https://www.ncbi.nlm.nih.gov/gene/?term=6890
ENSG00000206297	TAP1	transporter 1, ATP binding cassette subfamily B member	6890	https://www.ncbi.nlm.nih.gov/gene/?term=6890
ENSG00000224212	TAP1	transporter 1, ATP binding cassette subfamily B member	6890	https://www.ncbi.nlm.nih.gov/gene/?term=6890
ENSG00000224748	TAP1	transporter 1, ATP binding cassette subfamily B member	6890	https://www.ncbi.nlm.nih.gov/gene/?term=6890
ENSG00000226173	TAP1	transporter 1, ATP binding cassette subfamily B member	6890	https://www.ncbi.nlm.nih.gov/gene/?term=6890
ENSG00000227816	TAP1	transporter 1, ATP binding cassette subfamily B member	6890	https://www.ncbi.nlm.nih.gov/gene/?term=6890
ENSG00000230705	TAP1	transporter 1, ATP binding cassette subfamily B member	6890	https://www.ncbi.nlm.nih.gov/gene/?term=6890
ENSG00000232367	TAP1	transporter 1, ATP binding cassette subfamily B member	6890	https://www.ncbi.nlm.nih.gov/gene/?term=6890
ENSG00000213977	TAX1BP3	Tax1 binding protein 3	30851	https://www.ncbi.nlm.nih.gov/gene/?term=30851
ENSG00000159450	TCHH	trichohyalin	7062	https://www.ncbi.nlm.nih.gov/gene/?term=7062
ENSG00000185339	TCN2	transcobalamin 2	6948	https://www.ncbi.nlm.nih.gov/gene/?term=6948
ENSG00000163235	TGFA	transforming growth factor alpha	7039	https://www.ncbi.nlm.nih.gov/gene/?term=7039
ENSG00000105329	TGFB1	transforming growth factor beta 1	7040	https://www.ncbi.nlm.nih.gov/gene/?term=7040
ENSG00000169908	TM4SF1	transmembrane 4 L six family member 1	4071	https://www.ncbi.nlm.nih.gov/gene/?term=4071
ENSG00000064115	TM7SF3	transmembrane 7 superfamily member 3	51768	https://www.ncbi.nlm.nih.gov/gene/?term=51768
ENSG00000125657	TNFSF9	TNF superfamily member 9	8744	https://www.ncbi.nlm.nih.gov/gene/?term=8744
ENSG00000159173	TNNI1	troponin I1, slow skeletal type	7135	https://www.ncbi.nlm.nih.gov/gene/?term=7135
ENSG00000141232	TOB1	transducer of ERBB2, 1	10140	https://www.ncbi.nlm.nih.gov/gene/?term=10140
ENSG00000141510	TP53	tumor protein p53	7157	https://www.ncbi.nlm.nih.gov/gene/?term=7157
ENSG00000073282	TP63	tumor protein p63	8626	https://www.ncbi.nlm.nih.gov/gene/?term=8626
ENSG00000111907	TPD52L1	TPD52 like 1	7164	https://www.ncbi.nlm.nih.gov/gene/?term=7164
ENSG00000144034	TPRKB	TP53RK binding protein	51002	https://www.ncbi.nlm.nih.gov/gene/?term=51002
ENSG00000076604	TRAF4	TNF receptor associated factor 4	9618	https://www.ncbi.nlm.nih.gov/gene/?term=9618
ENSG00000135148	TRAFD1	TRAF-type zinc finger domain containing 1	10906	https://www.ncbi.nlm.nih.gov/gene/?term=10906
ENSG00000170855	TRIAP1	TP53 regulated inhibitor of apoptosis 1	51499	https://www.ncbi.nlm.nih.gov/gene/?term=51499
ENSG00000101255	TRIB3	tribbles pseudokinase 3	57761	https://www.ncbi.nlm.nih.gov/gene/?term=57761
ENSG00000102804	TSC22D1	TSC22 domain family member 1	8848	https://www.ncbi.nlm.nih.gov/gene/?term=8848
ENSG00000184205	TSPYL2	TSPY like 2	64061	https://www.ncbi.nlm.nih.gov/gene/?term=64061
ENSG00000265972	TXNIP	thioredoxin interacting protein	10628	https://www.ncbi.nlm.nih.gov/gene/?term=10628
ENSG00000183696	UPP1	uridine phosphorylase 1	7378	https://www.ncbi.nlm.nih.gov/gene/?term=7378
ENSG00000118640	VAMP8	vesicle associated membrane protein 8	8673	https://www.ncbi.nlm.nih.gov/gene/?term=8673
ENSG00000111424	VDR	vitamin D receptor	7421	https://www.ncbi.nlm.nih.gov/gene/?term=7421
ENSG00000110002	VWA5A	von Willebrand factor A domain containing 5A	4013	https://www.ncbi.nlm.nih.gov/gene/?term=4013
ENSG00000116213	WRAP73	WD repeat containing, antisense to TP73	49856	https://www.ncbi.nlm.nih.gov/gene/?term=49856
ENSG00000123124	WWP1	WW domain containing E3 ubiquitin protein ligase 1	11059	https://www.ncbi.nlm.nih.gov/gene/?term=11059
ENSG00000154767	XPC	XPC complex subunit, DNA damage recognition and repair factor	7508	https://www.ncbi.nlm.nih.gov/gene/?term=7508
ENSG00000109906	ZBTB16	zinc finger and BTB domain containing 16	7704	https://www.ncbi.nlm.nih.gov/gene/?term=7704
ENSG00000185650	ZFP36L1	ZFP36 ring finger protein like 1	677	https://www.ncbi.nlm.nih.gov/gene/?term=677
ENSG00000172667	ZMAT3	zinc finger matrin-type 3	64393	https://www.ncbi.nlm.nih.gov/gene/?term=64393
ENSG00000138311	ZNF365	zinc finger protein 365	22891	https://www.ncbi.nlm.nih.gov/gene/?term=22891
