geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa05152	Tuberculosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05152+3460+3552+3553+3569+3586+3587+3593+3606+3656+4790+5894+5970+64127+7096+7097+8767+8877+929	158	18	4.139114724480578	4.348756001745962	1.1085665807542e-7	2.752940342206263e-6	3460;3552;3553;3569;3586;3587;3593;3606;3656;4790;5894;5970;64127;7096;7097;8767;8877;929	ENSG00000170458;ENSG00000159128;ENSG00000262795;ENSG00000136634;ENSG00000110324;ENSG00000113302;ENSG00000150782;ENSG00000115008;ENSG00000125538;ENSG00000136244;ENSG00000134070;ENSG00000109320;ENSG00000167207;ENSG00000132155;ENSG00000173039;ENSG00000104312;ENSG00000176170;ENSG00000174125;ENSG00000137462
hsa04621	NOD-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04621+10135+114548+1536+3454+3553+3569+3606+3665+4210+4790+4792+5027+5970+6347+6352+64127+8767	142	17	3.71996386630533	4.569936862554638	1.2367813018165918e-7	2.8350832918564954e-6	10135;114548;1536;3454;3553;3569;3606;3665;4210;4790;4792;5027;5970;6347;6352;64127;8767	ENSG00000108691;ENSG00000271503;ENSG00000274233;ENSG00000165168;ENSG00000142166;ENSG00000150782;ENSG00000125538;ENSG00000136244;ENSG00000185507;ENSG00000276561;ENSG00000103313;ENSG00000105835;ENSG00000109320;ENSG00000100906;ENSG00000162711;ENSG00000167207;ENSG00000089041;ENSG00000173039;ENSG00000104312
hsa05142	Chagas disease (American trypanosomiasis)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05142+2769+2773+3460+3553+3569+3586+3593+4790+4792+5054+5970+6347+6352+7097	101	14	2.6458897922312556	5.291225674291567	2.773185436844017e-7	5.902923286996549e-6	2769;2773;3460;3553;3569;3586;3593;4790;4792;5054;5970;6347;6352;7097	ENSG00000108691;ENSG00000271503;ENSG00000274233;ENSG00000060558;ENSG00000065135;ENSG00000159128;ENSG00000262795;ENSG00000136634;ENSG00000113302;ENSG00000125538;ENSG00000136244;ENSG00000109320;ENSG00000100906;ENSG00000173039;ENSG00000106366;ENSG00000137462
hsa05323	Rheumatoid arthritis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05323+1435+3383+3552+3553+3569+3600+3606+6347+6352+6364+6372+7097	77	12	2.017163504968383	5.9489476041200176	5.639964013592902e-7	1.1204728507004565e-5	1435;3383;3552;3553;3569;3600;3606;6347;6352;6364;6372;7097	ENSG00000108691;ENSG00000115009;ENSG00000271503;ENSG00000274233;ENSG00000184371;ENSG00000124875;ENSG00000090339;ENSG00000164136;ENSG00000150782;ENSG00000115008;ENSG00000125538;ENSG00000136244;ENSG00000137462
hsa04657	IL-17 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04657+1440+3553+3569+3627+4790+4792+5970+6347+6354+6361+6364+6372	84	12	2.200542005420054	5.45320197044335	1.4813751492148697e-6	2.7590612154126948e-5	1440;3553;3569;3627;4790;4792;5970;6347;6354;6361;6364;6372	ENSG00000102970;ENSG00000108691;ENSG00000115009;ENSG00000108688;ENSG00000108342;ENSG00000169245;ENSG00000124875;ENSG00000125538;ENSG00000136244;ENSG00000109320;ENSG00000100906;ENSG00000173039
hsa05168	Herpes simplex infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05168+3454+3460+3553+3569+3593+3600+3665+4049+4790+4792+5610+5970+6347+6352+7097+7098	157	16	4.112917795844625	3.8901822973863385	2.683600625275062e-6	4.704194037246874e-5	3454;3460;3553;3569;3593;3600;3665;4049;4790;4792;5610;5970;6347;6352;7097;7098	ENSG00000108691;ENSG00000271503;ENSG00000274233;ENSG00000055332;ENSG00000142166;ENSG00000159128;ENSG00000262795;ENSG00000113302;ENSG00000164136;ENSG00000125538;ENSG00000136244;ENSG00000185507;ENSG00000276561;ENSG00000173503;ENSG00000223919;ENSG00000226275;ENSG00000226979;ENSG00000230279;ENSG00000231408;ENSG00000238130;ENSG00000109320;ENSG00000100906;ENSG00000173039;ENSG00000137462;ENSG00000164342
hsa04623	Cytosolic DNA-sensing pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04623+3553+3569+3606+3627+3665+4790+4792+5970+6352	51	9	1.3360433604336044	6.73630831643002	5.399851024101565e-6	8.774714715584658e-5	3553;3569;3606;3627;3665;4790;4792;5970;6352	ENSG00000271503;ENSG00000274233;ENSG00000169245;ENSG00000150782;ENSG00000125538;ENSG00000136244;ENSG00000185507;ENSG00000276561;ENSG00000109320;ENSG00000100906;ENSG00000173039
hsa04625	C-type lectin receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04625+114548+3553+3569+3586+3593+3659+4790+4792+5894+5970+6361+6367	95	12	2.4887082204155377	4.821778584392014	5.594616764970084e-6	8.774714715584658e-5	114548;3553;3569;3586;3593;3659;4790;4792;5894;5970;6361;6367	ENSG00000102970;ENSG00000102962;ENSG00000136634;ENSG00000113302;ENSG00000125538;ENSG00000136244;ENSG00000125347;ENSG00000109320;ENSG00000100906;ENSG00000162711;ENSG00000132155;ENSG00000173039
hsa04080	Neuroactive ligand-receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04080+10203+10886+136+187+1902+2357+2550+3269+4986+5025+5027+5029+5724+5732+5739+623+6869+6870+719+728	249	20	6.523035230352304	3.066057332779393	6.053398638794505e-6	9.019563971803813e-5	10203;10886;136;187;1902;2357;2550;3269;4986;5025;5027;5029;5724;5732;5739;623;6869;6870;719;728	ENSG00000170425;ENSG00000134817;ENSG00000100739;ENSG00000171860;ENSG00000197405;ENSG00000064989;ENSG00000171051;ENSG00000204681;ENSG00000206466;ENSG00000206511;ENSG00000232569;ENSG00000232632;ENSG00000237051;ENSG00000237112;ENSG00000196639;ENSG00000198121;ENSG00000056291;ENSG00000082556;ENSG00000135124;ENSG00000089041;ENSG00000175591;ENSG00000169403;ENSG00000125384;ENSG00000160013;ENSG00000115353;ENSG00000169836
hsa04933	AGE-RAGE signaling pathway in diabetic complications	http://www.kegg.jp/kegg-bin/show_pathway?hsa04933+1536+1906+2152+3383+3552+3553+3569+4790+5054+5970+6347+6401	97	12	2.5411020776874436	4.722360469249911	6.975425208111119e-6	9.898460533414826e-5	1536;1906;2152;3383;3552;3553;3569;4790;5054;5970;6347;6401	ENSG00000108691;ENSG00000165168;ENSG00000078401;ENSG00000117525;ENSG00000090339;ENSG00000115008;ENSG00000125538;ENSG00000136244;ENSG00000109320;ENSG00000173039;ENSG00000007908;ENSG00000106366
hsa05134	Legionellosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05134+3553+3569+3593+3606+4790+4792+5970+7097+929	53	9	1.3884372177055104	6.482108002602472	7.522386321068275e-6	1.0189414198537936e-4	3553;3569;3593;3606;4790;4792;5970;7097;929	ENSG00000170458;ENSG00000113302;ENSG00000150782;ENSG00000125538;ENSG00000136244;ENSG00000109320;ENSG00000100906;ENSG00000173039;ENSG00000137462
hsa04659	Th17 cell differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04659+196+3091+3460+3553+3554+3560+3566+3569+3932+4790+4792+5970	102	12	2.6720867208672088	4.490872210953347	1.1813048565456619e-5	1.530560205437423e-4	196;3091;3460;3553;3554;3560;3566;3569;3932;4790;4792;5970	ENSG00000106546;ENSG00000100644;ENSG00000159128;ENSG00000262795;ENSG00000125538;ENSG00000115594;ENSG00000100385;ENSG00000077238;ENSG00000136244;ENSG00000182866;ENSG00000109320;ENSG00000100906;ENSG00000173039
hsa05140	Leishmaniasis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05140+1536+3460+3552+3553+3586+3593+4790+4792+5970+7097	71	10	1.859981933152665	5.376396308887809	1.3128236897586021e-5	1.6300894147835976e-4	1536;3460;3552;3553;3586;3593;4790;4792;5970;7097	ENSG00000165168;ENSG00000159128;ENSG00000262795;ENSG00000136634;ENSG00000113302;ENSG00000115008;ENSG00000125538;ENSG00000109320;ENSG00000100906;ENSG00000173039;ENSG00000137462
hsa04151	PI3K-Akt signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04151+1026+1435+1440+1441+1902+2069+23533+3454+3560+3566+3569+3575+3678+3690+3696+4233+4609+4790+5008+5894+5970+7097+9180	333	23	8.723577235772359	2.6365330848089465	1.4468047441207332e-5	1.724591254991914e-4	1026;1435;1440;1441;1902;2069;23533;3454;3560;3566;3569;3575;3678;3690;3696;4233;4609;4790;5008;5894;5970;7097;9180	ENSG00000124762;ENSG00000184371;ENSG00000108342;ENSG00000119535;ENSG00000124882;ENSG00000142166;ENSG00000100385;ENSG00000077238;ENSG00000136244;ENSG00000168685;ENSG00000161638;ENSG00000259207;ENSG00000105855;ENSG00000198121;ENSG00000105976;ENSG00000136997;ENSG00000109320;ENSG00000099985;ENSG00000145623;ENSG00000141506;ENSG00000132155;ENSG00000173039;ENSG00000137462
hsa05143	African trypanosomiasis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05143+3383+3553+3569+3586+3593+3606+6401	33	7	0.8644986449864499	8.097178683385579	1.7678704635093467e-5	2.0262515312530205e-4	3383;3553;3569;3586;3593;3606;6401	ENSG00000090339;ENSG00000136634;ENSG00000113302;ENSG00000150782;ENSG00000125538;ENSG00000136244;ENSG00000007908
hsa05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05169+1026+11047+3383+3454+3569+3627+3665+4067+4609+4790+4792+5610+5970+6892+7097+958	184	16	4.820234869015357	3.3193403298350828	2.0867125350765292e-5	2.2768638693704268e-4	1026;11047;3383;3454;3569;3627;3665;4067;4609;4790;4792;5610;5970;6892;7097;958	ENSG00000130706;ENSG00000101017;ENSG00000124762;ENSG00000169245;ENSG00000055332;ENSG00000090339;ENSG00000142166;ENSG00000136244;ENSG00000185507;ENSG00000276561;ENSG00000254087;ENSG00000136997;ENSG00000109320;ENSG00000100906;ENSG00000173039;ENSG00000112493;ENSG00000206208;ENSG00000206281;ENSG00000231925;ENSG00000236490;ENSG00000137462
hsa04064	NF-kappa B signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04064+3383+3553+3554+3932+4049+4067+4790+4792+5970+929+958	91	11	2.3839205058717257	4.614247821144373	2.1393351792742266e-5	2.2768638693704268e-4	3383;3553;3554;3932;4049;4067;4790;4792;5970;929;958	ENSG00000170458;ENSG00000101017;ENSG00000090339;ENSG00000125538;ENSG00000115594;ENSG00000182866;ENSG00000173503;ENSG00000223919;ENSG00000226275;ENSG00000226979;ENSG00000230279;ENSG00000231408;ENSG00000238130;ENSG00000254087;ENSG00000109320;ENSG00000100906;ENSG00000173039
hsa05145	Toxoplasmosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05145+23533+2773+3460+3586+3587+3593+3949+4790+4792+5970+7097+958	111	12	2.907859078590786	4.1267474370922645	2.8162740821846555e-5	2.893964401693198e-4	23533;2773;3460;3586;3587;3593;3949;4790;4792;5970;7097;958	ENSG00000101017;ENSG00000065135;ENSG00000159128;ENSG00000262795;ENSG00000136634;ENSG00000110324;ENSG00000113302;ENSG00000130164;ENSG00000109320;ENSG00000100906;ENSG00000141506;ENSG00000173039;ENSG00000137462
hsa05167	Kaposi sarcoma-associated herpesvirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05167+1026+23533+3091+3383+3454+3569+3665+4067+4609+4790+4792+5610+5894+5970+7098	170	15	4.453477868112015	3.36815415821501	3.2338000285347945e-5	3.212241361677896e-4	1026;23533;3091;3383;3454;3569;3665;4067;4609;4790;4792;5610;5894;5970;7098	ENSG00000124762;ENSG00000055332;ENSG00000100644;ENSG00000090339;ENSG00000142166;ENSG00000136244;ENSG00000185507;ENSG00000276561;ENSG00000254087;ENSG00000136997;ENSG00000109320;ENSG00000100906;ENSG00000141506;ENSG00000132155;ENSG00000173039;ENSG00000164342
hsa04380	Osteoclast differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04380+1435+3454+3460+3552+3553+3554+3690+3932+3937+4790+4792+5970	118	12	3.091237579042457	3.8819403857393335	5.205127781948704e-5	5.003638964582948e-4	1435;3454;3460;3552;3553;3554;3690;3932;3937;4790;4792;5970	ENSG00000184371;ENSG00000142166;ENSG00000159128;ENSG00000262795;ENSG00000115008;ENSG00000125538;ENSG00000115594;ENSG00000259207;ENSG00000182866;ENSG00000043462;ENSG00000109320;ENSG00000100906;ENSG00000173039
hsa05160	Hepatitis C	http://www.kegg.jp/kegg-bin/show_pathway?hsa05160+1026+3454+3659+3665+3949+4790+4792+5610+5894+5970+7098	106	11	2.776874435411021	3.961288223812622	8.974044813758741e-5	8.357079232812828e-4	1026;3454;3659;3665;3949;4790;4792;5610;5894;5970;7098	ENSG00000124762;ENSG00000055332;ENSG00000142166;ENSG00000125347;ENSG00000185507;ENSG00000276561;ENSG00000130164;ENSG00000109320;ENSG00000100906;ENSG00000132155;ENSG00000173039;ENSG00000164342
hsa05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05163+1026+2773+3553+3554+3569+3587+3690+4609+4790+4792+5732+5894+5970+6347+6352+6892	208	16	5.44896115627823	2.936339522546419	9.356397808302219e-5	8.449110748103217e-4	1026;2773;3553;3554;3569;3587;3690;4609;4790;4792;5732;5894;5970;6347;6352;6892	ENSG00000108691;ENSG00000271503;ENSG00000274233;ENSG00000124762;ENSG00000065135;ENSG00000110324;ENSG00000125538;ENSG00000115594;ENSG00000136244;ENSG00000259207;ENSG00000136997;ENSG00000109320;ENSG00000100906;ENSG00000125384;ENSG00000132155;ENSG00000173039;ENSG00000112493;ENSG00000206208;ENSG00000206281;ENSG00000231925;ENSG00000236490
hsa05146	Amoebiasis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05146+2769+3553+3554+3569+3586+3593+4790+5970+7097+929	92	10	2.4101174345076783	4.149175412293853	1.2813847038883885e-4	0.0011230960051727642	2769;3553;3554;3569;3586;3593;4790;5970;7097;929	ENSG00000170458;ENSG00000060558;ENSG00000136634;ENSG00000113302;ENSG00000125538;ENSG00000115594;ENSG00000136244;ENSG00000109320;ENSG00000173039;ENSG00000137462
hsa04066	HIF-1 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04066+1026+1536+1906+3091+3460+3569+4790+5054+5970+7076	95	10	2.4887082204155377	4.018148820326679	1.6792323596637182e-4	0.0014297464090851086	1026;1536;1906;3091;3460;3569;4790;5054;5970;7076	ENSG00000124762;ENSG00000165168;ENSG00000078401;ENSG00000100644;ENSG00000159128;ENSG00000262795;ENSG00000136244;ENSG00000109320;ENSG00000173039;ENSG00000106366;ENSG00000102265
hsa05132	Salmonella infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05132+3460+3552+3553+3569+3606+391+4790+5970+929	82	9	2.1481481481481484	4.189655172413793	2.6073155757666555e-4	0.0021582778932735095	3460;3552;3553;3569;3606;391;4790;5970;929	ENSG00000170458;ENSG00000159128;ENSG00000262795;ENSG00000150782;ENSG00000115008;ENSG00000125538;ENSG00000136244;ENSG00000109320;ENSG00000173039;ENSG00000177105
hsa05418	Fluid shear stress and atherosclerosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05418+1906+3383+3552+3553+3554+3690+4790+5970+6347+6401+92	122	11	3.196025293586269	3.4417750141322783	3.164153824086746e-4	0.00254842659345365	1906;3383;3552;3553;3554;3690;4790;5970;6347;6401;92	ENSG00000121989;ENSG00000108691;ENSG00000078401;ENSG00000090339;ENSG00000115008;ENSG00000125538;ENSG00000115594;ENSG00000259207;ENSG00000109320;ENSG00000173039;ENSG00000007908
hsa05161	Hepatitis B	http://www.kegg.jp/kegg-bin/show_pathway?hsa05161+1026+3454+3569+3665+4609+4790+4792+5894+5970+7097+7098	132	11	3.4579945799457996	3.1810344827586206	6.237506058713871e-4	0.0048915179092019305	1026;3454;3569;3665;4609;4790;4792;5894;5970;7097;7098	ENSG00000124762;ENSG00000142166;ENSG00000136244;ENSG00000185507;ENSG00000276561;ENSG00000136997;ENSG00000109320;ENSG00000100906;ENSG00000132155;ENSG00000173039;ENSG00000137462;ENSG00000164342
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05120+1839+4067+4233+4790+4792+5970+6352	58	7	1.5194218608852756	4.607015457788346	7.198010725399939e-4	0.005500018451715851	1839;4067;4233;4790;4792;5970;6352	ENSG00000271503;ENSG00000274233;ENSG00000113070;ENSG00000254087;ENSG00000105976;ENSG00000109320;ENSG00000100906;ENSG00000173039
hsa05131	Shigellosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05131+3678+391+4790+4792+5970+64127+8767	59	7	1.5456187895212286	4.528930450029223	7.990742856427424e-4	0.0059531034280384315	3678;391;4790;4792;5970;64127;8767	ENSG00000161638;ENSG00000109320;ENSG00000100906;ENSG00000167207;ENSG00000173039;ENSG00000177105;ENSG00000104312
hsa05205	Proteoglycans in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05205+1026+1839+2719+3091+3593+3678+3690+4233+4609+5329+5894+7097+7855	183	13	4.794037940379404	2.711701526286037	9.325268490888439e-4	0.006777878073865255	1026;1839;2719;3091;3593;3678;3690;4233;4609;5329;5894;7097;7855	ENSG00000124762;ENSG00000163251;ENSG00000147257;ENSG00000113070;ENSG00000100644;ENSG00000113302;ENSG00000161638;ENSG00000259207;ENSG00000105976;ENSG00000136997;ENSG00000011422;ENSG00000132155;ENSG00000137462
hsa04672	Intestinal immune network for IgA production	http://www.kegg.jp/kegg-bin/show_pathway?hsa04672+23308+3569+3586+3600+3601+958	46	6	1.2050587172538392	4.9790104947526235	0.001150264591233796	0.008161401147325505	23308;3569;3586;3600;3601;958	ENSG00000101017;ENSG00000160223;ENSG00000136634;ENSG00000164136;ENSG00000134470;ENSG00000136244
hsa04020	Calcium signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04020+136+2769+3269+488+490+5025+5027+5724+623+6869+6870+8877	166	12	4.348690153568203	2.7594515995014537	0.0012622587533952512	0.008747746709576391	136;2769;3269;488;490;5025;5027;5724;623;6869;6870;8877	ENSG00000170425;ENSG00000174437;ENSG00000070961;ENSG00000100739;ENSG00000060558;ENSG00000196639;ENSG00000135124;ENSG00000089041;ENSG00000169403;ENSG00000176170;ENSG00000115353;ENSG00000169836
