userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000172638	EFEMP2	EGF containing fibulin extracellular matrix protein 2	30008	https://www.ncbi.nlm.nih.gov/gene/?term=30008
ENSG00000049540	ELN	elastin	2006	https://www.ncbi.nlm.nih.gov/gene/?term=2006
ENSG00000142227	EMP3	epithelial membrane protein 3	2014	https://www.ncbi.nlm.nih.gov/gene/?term=2014
ENSG00000111674	ENO2	enolase 2	2026	https://www.ncbi.nlm.nih.gov/gene/?term=2026
ENSG00000078098	FAP	fibroblast activation protein alpha	2191	https://www.ncbi.nlm.nih.gov/gene/?term=2191
ENSG00000026103	FAS	Fas cell surface death receptor	355	https://www.ncbi.nlm.nih.gov/gene/?term=355
ENSG00000077942	FBLN1	fibulin 1	2192	https://www.ncbi.nlm.nih.gov/gene/?term=2192
ENSG00000163520	FBLN2	fibulin 2	2199	https://www.ncbi.nlm.nih.gov/gene/?term=2199
ENSG00000140092	FBLN5	fibulin 5	10516	https://www.ncbi.nlm.nih.gov/gene/?term=10516
ENSG00000166147	FBN1	fibrillin 1	2200	https://www.ncbi.nlm.nih.gov/gene/?term=2200
ENSG00000138829	FBN2	fibrillin 2	2201	https://www.ncbi.nlm.nih.gov/gene/?term=2201
ENSG00000073712	FERMT2	fermitin family member 2	10979	https://www.ncbi.nlm.nih.gov/gene/?term=10979
ENSG00000138685	FGF2	fibroblast growth factor 2	2247	https://www.ncbi.nlm.nih.gov/gene/?term=2247
ENSG00000196924	FLNA	filamin A	2316	https://www.ncbi.nlm.nih.gov/gene/?term=2316
ENSG00000122176	FMOD	fibromodulin	2331	https://www.ncbi.nlm.nih.gov/gene/?term=2331
ENSG00000115414	FN1	fibronectin 1	2335	https://www.ncbi.nlm.nih.gov/gene/?term=2335
ENSG00000176692	FOXC2	forkhead box C2	2303	https://www.ncbi.nlm.nih.gov/gene/?term=2303
ENSG00000163430	FSTL1	follistatin like 1	11167	https://www.ncbi.nlm.nih.gov/gene/?term=11167
ENSG00000070404	FSTL3	follistatin like 3	10272	https://www.ncbi.nlm.nih.gov/gene/?term=10272
ENSG00000179163	FUCA1	alpha-L-fucosidase 1	2517	https://www.ncbi.nlm.nih.gov/gene/?term=2517
ENSG00000177283	FZD8	frizzled class receptor 8	8325	https://www.ncbi.nlm.nih.gov/gene/?term=8325
ENSG00000116717	GADD45A	growth arrest and DNA damage inducible alpha	1647	https://www.ncbi.nlm.nih.gov/gene/?term=1647
ENSG00000099860	GADD45B	growth arrest and DNA damage inducible beta	4616	https://www.ncbi.nlm.nih.gov/gene/?term=4616
ENSG00000180447	GAS1	growth arrest specific 1	2619	https://www.ncbi.nlm.nih.gov/gene/?term=2619
ENSG00000164949	GEM	GTP binding protein overexpressed in skeletal muscle	2669	https://www.ncbi.nlm.nih.gov/gene/?term=2669
ENSG00000152661	GJA1	gap junction protein alpha 1	2697	https://www.ncbi.nlm.nih.gov/gene/?term=2697
ENSG00000139278	GLIPR1	GLI pathogenesis related 1	11010	https://www.ncbi.nlm.nih.gov/gene/?term=11010
ENSG00000063660	GPC1	glypican 1	2817	https://www.ncbi.nlm.nih.gov/gene/?term=2817
ENSG00000116157	GPX7	glutathione peroxidase 7	2882	https://www.ncbi.nlm.nih.gov/gene/?term=2882
ENSG00000166923	GREM1	gremlin 1, DAN family BMP antagonist	26585	https://www.ncbi.nlm.nih.gov/gene/?term=26585
ENSG00000276886	GREM1	gremlin 1, DAN family BMP antagonist	26585	https://www.ncbi.nlm.nih.gov/gene/?term=26585
ENSG00000282046	GREM1	gremlin 1, DAN family BMP antagonist	26585	https://www.ncbi.nlm.nih.gov/gene/?term=26585
ENSG00000166033	HTRA1	HtrA serine peptidase 1	5654	https://www.ncbi.nlm.nih.gov/gene/?term=5654
ENSG00000115738	ID2	inhibitor of DNA binding 2	3398	https://www.ncbi.nlm.nih.gov/gene/?term=3398
ENSG00000115457	IGFBP2	insulin like growth factor binding protein 2	3485	https://www.ncbi.nlm.nih.gov/gene/?term=3485
ENSG00000146674	IGFBP3	insulin like growth factor binding protein 3	3486	https://www.ncbi.nlm.nih.gov/gene/?term=3486
ENSG00000141753	IGFBP4	insulin like growth factor binding protein 4	3487	https://www.ncbi.nlm.nih.gov/gene/?term=3487
ENSG00000164136	IL15	interleukin 15	3600	https://www.ncbi.nlm.nih.gov/gene/?term=3600
ENSG00000008517	IL32	interleukin 32	9235	https://www.ncbi.nlm.nih.gov/gene/?term=9235
ENSG00000136244	IL6	interleukin 6	3569	https://www.ncbi.nlm.nih.gov/gene/?term=3569
ENSG00000122641	INHBA	inhibin subunit beta A	3624	https://www.ncbi.nlm.nih.gov/gene/?term=3624
ENSG00000164171	ITGA2	integrin subunit alpha 2	3673	https://www.ncbi.nlm.nih.gov/gene/?term=3673
ENSG00000161638	ITGA5	integrin subunit alpha 5	3678	https://www.ncbi.nlm.nih.gov/gene/?term=3678
ENSG00000138448	ITGAV	integrin subunit alpha V	3685	https://www.ncbi.nlm.nih.gov/gene/?term=3685
ENSG00000150093	ITGB1	integrin subunit beta 1	3688	https://www.ncbi.nlm.nih.gov/gene/?term=3688
ENSG00000259207	ITGB3	integrin subunit beta 3	3690	https://www.ncbi.nlm.nih.gov/gene/?term=3690
ENSG00000082781	ITGB5	integrin subunit beta 5	3693	https://www.ncbi.nlm.nih.gov/gene/?term=3693
ENSG00000177606	JUN	Jun proto-oncogene, AP-1 transcription factor subunit	3725	https://www.ncbi.nlm.nih.gov/gene/?term=3725
ENSG00000101680	LAMA1	laminin subunit alpha 1	284217	https://www.ncbi.nlm.nih.gov/gene/?term=284217
ENSG00000196569	LAMA2	laminin subunit alpha 2	3908	https://www.ncbi.nlm.nih.gov/gene/?term=3908
ENSG00000053747	LAMA3	laminin subunit alpha 3	3909	https://www.ncbi.nlm.nih.gov/gene/?term=3909
ENSG00000135862	LAMC1	laminin subunit gamma 1	3915	https://www.ncbi.nlm.nih.gov/gene/?term=3915
ENSG00000058085	LAMC2	laminin subunit gamma 2	3918	https://www.ncbi.nlm.nih.gov/gene/?term=3918
ENSG00000100097	LGALS1	galectin 1	3956	https://www.ncbi.nlm.nih.gov/gene/?term=3956
ENSG00000113083	LOX	lysyl oxidase	4015	https://www.ncbi.nlm.nih.gov/gene/?term=4015
ENSG00000129038	LOXL1	lysyl oxidase like 1	4016	https://www.ncbi.nlm.nih.gov/gene/?term=4016
ENSG00000134013	LOXL2	lysyl oxidase like 2	4017	https://www.ncbi.nlm.nih.gov/gene/?term=4017
ENSG00000123384	LRP1	LDL receptor related protein 1	4035	https://www.ncbi.nlm.nih.gov/gene/?term=4035
ENSG00000172061	LRRC15	leucine rich repeat containing 15	131578	https://www.ncbi.nlm.nih.gov/gene/?term=131578
ENSG00000139329	LUM	lumican	4060	https://www.ncbi.nlm.nih.gov/gene/?term=4060
ENSG00000198934	MAGEE1	MAGE family member E1	57692	https://www.ncbi.nlm.nih.gov/gene/?term=57692
ENSG00000132561	MATN2	matrilin 2	4147	https://www.ncbi.nlm.nih.gov/gene/?term=4147
ENSG00000132031	MATN3	matrilin 3	4148	https://www.ncbi.nlm.nih.gov/gene/?term=4148
ENSG00000166508	MCM7	minichromosome maintenance complex component 7	4176	https://www.ncbi.nlm.nih.gov/gene/?term=4176
ENSG00000106484	MEST	mesoderm specific transcript	4232	https://www.ncbi.nlm.nih.gov/gene/?term=4232
ENSG00000197614	MFAP5	microfibril associated protein 5	8076	https://www.ncbi.nlm.nih.gov/gene/?term=8076
ENSG00000111341	MGP	matrix Gla protein	4256	https://www.ncbi.nlm.nih.gov/gene/?term=4256
ENSG00000196611	MMP1	matrix metallopeptidase 1	4312	https://www.ncbi.nlm.nih.gov/gene/?term=4312
ENSG00000157227	MMP14	matrix metallopeptidase 14	4323	https://www.ncbi.nlm.nih.gov/gene/?term=4323
ENSG00000087245	MMP2	matrix metallopeptidase 2	4313	https://www.ncbi.nlm.nih.gov/gene/?term=4313
ENSG00000149968	MMP3	matrix metallopeptidase 3	4314	https://www.ncbi.nlm.nih.gov/gene/?term=4314
ENSG00000163132	MSX1	msh homeobox 1	4487	https://www.ncbi.nlm.nih.gov/gene/?term=4487
ENSG00000101825	MXRA5	matrix remodeling associated 5	25878	https://www.ncbi.nlm.nih.gov/gene/?term=25878
ENSG00000101335	MYL9	myosin light chain 9	10398	https://www.ncbi.nlm.nih.gov/gene/?term=10398
ENSG00000065534	MYLK	myosin light chain kinase	4638	https://www.ncbi.nlm.nih.gov/gene/?term=4638
ENSG00000087303	NID2	nidogen 2	22795	https://www.ncbi.nlm.nih.gov/gene/?term=22795
ENSG00000166741	NNMT	nicotinamide N-methyltransferase	4837	https://www.ncbi.nlm.nih.gov/gene/?term=4837
ENSG00000134250	NOTCH2	notch receptor 2	4853	https://www.ncbi.nlm.nih.gov/gene/?term=4853
ENSG00000135318	NT5E	5'-nucleotidase ecto	4907	https://www.ncbi.nlm.nih.gov/gene/?term=4907
ENSG00000182667	NTM	neurotrimin	50863	https://www.ncbi.nlm.nih.gov/gene/?term=50863
ENSG00000180914	OXTR	oxytocin receptor	5021	https://www.ncbi.nlm.nih.gov/gene/?term=5021
ENSG00000106333	PCOLCE	procollagen C-endopeptidase enhancer	5118	https://www.ncbi.nlm.nih.gov/gene/?term=5118
ENSG00000163710	PCOLCE2	procollagen C-endopeptidase enhancer 2	26577	https://www.ncbi.nlm.nih.gov/gene/?term=26577
ENSG00000113721	PDGFRB	platelet derived growth factor receptor beta	5159	https://www.ncbi.nlm.nih.gov/gene/?term=5159
ENSG00000131435	PDLIM4	PDZ and LIM domain 4	8572	https://www.ncbi.nlm.nih.gov/gene/?term=8572
ENSG00000070087	PFN2	profilin 2	5217	https://www.ncbi.nlm.nih.gov/gene/?term=5217
ENSG00000011422	PLAUR	plasminogen activator, urokinase receptor	5329	https://www.ncbi.nlm.nih.gov/gene/?term=5329
ENSG00000083444	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	5351	https://www.ncbi.nlm.nih.gov/gene/?term=5351
ENSG00000152952	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	5352	https://www.ncbi.nlm.nih.gov/gene/?term=5352
ENSG00000106397	PLOD3	procollagen-lysine,2-oxoglutarate 5-dioxygenase 3	8985	https://www.ncbi.nlm.nih.gov/gene/?term=8985
ENSG00000124225	PMEPA1	prostate transmembrane protein, androgen induced 1	56937	https://www.ncbi.nlm.nih.gov/gene/?term=56937
ENSG00000109099	PMP22	peripheral myelin protein 22	5376	https://www.ncbi.nlm.nih.gov/gene/?term=5376
ENSG00000133110	POSTN	periostin	10631	https://www.ncbi.nlm.nih.gov/gene/?term=10631
ENSG00000166794	PPIB	peptidylprolyl isomerase B	5479	https://www.ncbi.nlm.nih.gov/gene/?term=5479
ENSG00000116132	PRRX1	paired related homeobox 1	5396	https://www.ncbi.nlm.nih.gov/gene/?term=5396
ENSG00000275896	PRSS2	serine protease 2	5645	https://www.ncbi.nlm.nih.gov/gene/?term=5645
ENSG00000282049	PRSS2	serine protease 2	5645	https://www.ncbi.nlm.nih.gov/gene/?term=5645
ENSG00000087494	PTHLH	parathyroid hormone like hormone	5744	https://www.ncbi.nlm.nih.gov/gene/?term=5744
ENSG00000163661	PTX3	pentraxin 3	5806	https://www.ncbi.nlm.nih.gov/gene/?term=5806
ENSG00000073008	PVR	poliovirus receptor	5817	https://www.ncbi.nlm.nih.gov/gene/?term=5817
ENSG00000116260	QSOX1	quiescin sulfhydryl oxidase 1	5768	https://www.ncbi.nlm.nih.gov/gene/?term=5768
ENSG00000117152	RGS4	regulator of G protein signaling 4	5999	https://www.ncbi.nlm.nih.gov/gene/?term=5999
ENSG00000143878	RHOB	ras homolog family member B	388	https://www.ncbi.nlm.nih.gov/gene/?term=388
ENSG00000130066	SAT1	spermidine/spermine N1-acetyltransferase 1	6303	https://www.ncbi.nlm.nih.gov/gene/?term=6303
ENSG00000171951	SCG2	secretogranin II	7857	https://www.ncbi.nlm.nih.gov/gene/?term=7857
ENSG00000115884	SDC1	syndecan 1	6382	https://www.ncbi.nlm.nih.gov/gene/?term=6382
ENSG00000124145	SDC4	syndecan 4	6385	https://www.ncbi.nlm.nih.gov/gene/?term=6385
ENSG00000106366	SERPINE1	serpin family E member 1	5054	https://www.ncbi.nlm.nih.gov/gene/?term=5054
ENSG00000135919	SERPINE2	serpin family E member 2	5270	https://www.ncbi.nlm.nih.gov/gene/?term=5270
ENSG00000149257	SERPINH1	serpin family H member 1	871	https://www.ncbi.nlm.nih.gov/gene/?term=871
ENSG00000104332	SFRP1	secreted frizzled related protein 1	6422	https://www.ncbi.nlm.nih.gov/gene/?term=6422
ENSG00000106483	SFRP4	secreted frizzled related protein 4	6424	https://www.ncbi.nlm.nih.gov/gene/?term=6424
ENSG00000163069	SGCB	sarcoglycan beta	6443	https://www.ncbi.nlm.nih.gov/gene/?term=6443
ENSG00000170624	SGCD	sarcoglycan delta	6444	https://www.ncbi.nlm.nih.gov/gene/?term=6444
ENSG00000102683	SGCG	sarcoglycan gamma	6445	https://www.ncbi.nlm.nih.gov/gene/?term=6445
ENSG00000130821	SLC6A8	solute carrier family 6 member 8	6535	https://www.ncbi.nlm.nih.gov/gene/?term=6535
ENSG00000145147	SLIT2	slit guidance ligand 2	9353	https://www.ncbi.nlm.nih.gov/gene/?term=9353
ENSG00000184347	SLIT3	slit guidance ligand 3	6586	https://www.ncbi.nlm.nih.gov/gene/?term=6586
ENSG00000019549	SNAI2	snail family transcriptional repressor 2	6591	https://www.ncbi.nlm.nih.gov/gene/?term=6591
ENSG00000172164	SNTB1	syntrophin beta 1	6641	https://www.ncbi.nlm.nih.gov/gene/?term=6641
ENSG00000113140	SPARC	secreted protein acidic and cysteine rich	6678	https://www.ncbi.nlm.nih.gov/gene/?term=6678
ENSG00000152377	SPOCK1	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1	6695	https://www.ncbi.nlm.nih.gov/gene/?term=6695
ENSG00000118785	SPP1	secreted phosphoprotein 1	6696	https://www.ncbi.nlm.nih.gov/gene/?term=6696
ENSG00000149591	TAGLN	transgelin	6876	https://www.ncbi.nlm.nih.gov/gene/?term=6876
ENSG00000105825	TFPI2	tissue factor pathway inhibitor 2	7980	https://www.ncbi.nlm.nih.gov/gene/?term=7980
ENSG00000105329	TGFB1	transforming growth factor beta 1	7040	https://www.ncbi.nlm.nih.gov/gene/?term=7040
ENSG00000120708	TGFBI	transforming growth factor beta induced	7045	https://www.ncbi.nlm.nih.gov/gene/?term=7045
ENSG00000069702	TGFBR3	transforming growth factor beta receptor 3	7049	https://www.ncbi.nlm.nih.gov/gene/?term=7049
ENSG00000198959	TGM2	transglutaminase 2	7052	https://www.ncbi.nlm.nih.gov/gene/?term=7052
ENSG00000137801	THBS1	thrombospondin 1	7057	https://www.ncbi.nlm.nih.gov/gene/?term=7057
ENSG00000186340	THBS2	thrombospondin 2	7058	https://www.ncbi.nlm.nih.gov/gene/?term=7058
ENSG00000154096	THY1	Thy-1 cell surface antigen	7070	https://www.ncbi.nlm.nih.gov/gene/?term=7070
ENSG00000102265	TIMP1	TIMP metallopeptidase inhibitor 1	7076	https://www.ncbi.nlm.nih.gov/gene/?term=7076
ENSG00000100234	TIMP3	TIMP metallopeptidase inhibitor 3	7078	https://www.ncbi.nlm.nih.gov/gene/?term=7078
ENSG00000041982	TNC	tenascin C	3371	https://www.ncbi.nlm.nih.gov/gene/?term=3371
ENSG00000118503	TNFAIP3	TNF alpha induced protein 3	7128	https://www.ncbi.nlm.nih.gov/gene/?term=7128
ENSG00000164761	TNFRSF11B	TNF receptor superfamily member 11b	4982	https://www.ncbi.nlm.nih.gov/gene/?term=4982
ENSG00000006327	TNFRSF12A	TNF receptor superfamily member 12A	51330	https://www.ncbi.nlm.nih.gov/gene/?term=51330
ENSG00000140416	TPM1	tropomyosin 1	7168	https://www.ncbi.nlm.nih.gov/gene/?term=7168
ENSG00000198467	TPM2	tropomyosin 2	7169	https://www.ncbi.nlm.nih.gov/gene/?term=7169
ENSG00000167460	TPM4	tropomyosin 4	7171	https://www.ncbi.nlm.nih.gov/gene/?term=7171
ENSG00000162692	VCAM1	vascular cell adhesion molecule 1	7412	https://www.ncbi.nlm.nih.gov/gene/?term=7412
ENSG00000038427	VCAN	versican	1462	https://www.ncbi.nlm.nih.gov/gene/?term=1462
ENSG00000112715	VEGFA	vascular endothelial growth factor A	7422	https://www.ncbi.nlm.nih.gov/gene/?term=7422
ENSG00000150630	VEGFC	vascular endothelial growth factor C	7424	https://www.ncbi.nlm.nih.gov/gene/?term=7424
ENSG00000026025	VIM	vimentin	7431	https://www.ncbi.nlm.nih.gov/gene/?term=7431
ENSG00000115935	WIPF1	WAS/WASL interacting protein family member 1	7456	https://www.ncbi.nlm.nih.gov/gene/?term=7456
ENSG00000114251	WNT5A	Wnt family member 5A	7474	https://www.ncbi.nlm.nih.gov/gene/?term=7474
