userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000103569	AQP9	aquaporin 9	366	https://www.ncbi.nlm.nih.gov/gene/?term=366
ENSG00000118520	ARG1	arginase 1	383	https://www.ncbi.nlm.nih.gov/gene/?term=383
ENSG00000081181	ARG2	arginase 2	384	https://www.ncbi.nlm.nih.gov/gene/?term=384
ENSG00000128989	ARPP19	cAMP regulated phosphoprotein 19	10776	https://www.ncbi.nlm.nih.gov/gene/?term=10776
ENSG00000126522	ASL	argininosuccinate lyase	435	https://www.ncbi.nlm.nih.gov/gene/?term=435
ENSG00000168874	ATOH8	atonal bHLH transcription factor 8	84913	https://www.ncbi.nlm.nih.gov/gene/?term=84913
ENSG00000174437	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2	488	https://www.ncbi.nlm.nih.gov/gene/?term=488
ENSG00000050820	BCAR1	BCAR1, Cas family scaffold protein	9564	https://www.ncbi.nlm.nih.gov/gene/?term=9564
ENSG00000060982	BCAT1	branched chain amino acid transaminase 1	586	https://www.ncbi.nlm.nih.gov/gene/?term=586
ENSG00000090013	BLVRB	biliverdin reductase B	645	https://www.ncbi.nlm.nih.gov/gene/?term=645
ENSG00000137274	BPHL	biphenyl hydrolase like	670	https://www.ncbi.nlm.nih.gov/gene/?term=670
ENSG00000104267	CA2	carbonic anhydrase 2	760	https://www.ncbi.nlm.nih.gov/gene/?term=760
ENSG00000138794	CASP6	caspase 6	839	https://www.ncbi.nlm.nih.gov/gene/?term=839
ENSG00000121691	CAT	catalase	847	https://www.ncbi.nlm.nih.gov/gene/?term=847
ENSG00000159228	CBR1	carbonyl reductase 1	873	https://www.ncbi.nlm.nih.gov/gene/?term=873
ENSG00000131142	CCL25	C-C motif chemokine ligand 25	6370	https://www.ncbi.nlm.nih.gov/gene/?term=6370
ENSG00000135218	CD36	CD36 molecule	948	https://www.ncbi.nlm.nih.gov/gene/?term=948
ENSG00000158825	CDA	cytidine deaminase	978	https://www.ncbi.nlm.nih.gov/gene/?term=978
ENSG00000129596	CDO1	cysteine dioxygenase type 1	1036	https://www.ncbi.nlm.nih.gov/gene/?term=1036
ENSG00000198848	CES1	carboxylesterase 1	1066	https://www.ncbi.nlm.nih.gov/gene/?term=1066
ENSG00000262243	CES1	carboxylesterase 1	1066	https://www.ncbi.nlm.nih.gov/gene/?term=1066
ENSG00000204359	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000239754	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000241253	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000241534	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000242335	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000243570	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000243649	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000133313	CNDP2	carnosine dipeptidase 2	55748	https://www.ncbi.nlm.nih.gov/gene/?term=55748
ENSG00000093010	COMT	catechol-O-methyltransferase	1312	https://www.ncbi.nlm.nih.gov/gene/?term=1312
ENSG00000005469	CROT	carnitine O-octanoyltransferase	54677	https://www.ncbi.nlm.nih.gov/gene/?term=54677
ENSG00000132693	CRP	C-reactive protein	1401	https://www.ncbi.nlm.nih.gov/gene/?term=1401
ENSG00000139631	CSAD	cysteine sulfinic acid decarboxylase	51380	https://www.ncbi.nlm.nih.gov/gene/?term=51380
ENSG00000166347	CYB5A	cytochrome b5 type A	1528	https://www.ncbi.nlm.nih.gov/gene/?term=1528
ENSG00000055163	CYFIP2	cytoplasmic FMR1 interacting protein 2	26999	https://www.ncbi.nlm.nih.gov/gene/?term=26999
ENSG00000148795	CYP17A1	cytochrome P450 family 17 subfamily A member 1	1586	https://www.ncbi.nlm.nih.gov/gene/?term=1586
ENSG00000140465	CYP1A1	cytochrome P450 family 1 subfamily A member 1	1543	https://www.ncbi.nlm.nih.gov/gene/?term=1543
ENSG00000140505	CYP1A2	cytochrome P450 family 1 subfamily A member 2	1544	https://www.ncbi.nlm.nih.gov/gene/?term=1544
ENSG00000095596	CYP26A1	cytochrome P450 family 26 subfamily A member 1	1592	https://www.ncbi.nlm.nih.gov/gene/?term=1592
ENSG00000135929	CYP27A1	cytochrome P450 family 27 subfamily A member 1	1593	https://www.ncbi.nlm.nih.gov/gene/?term=1593
ENSG00000108242	CYP2C18	cytochrome P450 family 2 subfamily C member 18	1562	https://www.ncbi.nlm.nih.gov/gene/?term=1562
ENSG00000130649	CYP2E1	cytochrome P450 family 2 subfamily E member 1	1571	https://www.ncbi.nlm.nih.gov/gene/?term=1571
ENSG00000134716	CYP2J2	cytochrome P450 family 2 subfamily J member 2	1573	https://www.ncbi.nlm.nih.gov/gene/?term=1573
ENSG00000167600	CYP2S1	cytochrome P450 family 2 subfamily S member 1	29785	https://www.ncbi.nlm.nih.gov/gene/?term=29785
ENSG00000186115	CYP4F2	cytochrome P450 family 4 subfamily F member 2	8529	https://www.ncbi.nlm.nih.gov/gene/?term=8529
ENSG00000169738	DCXR	dicarbonyl and L-xylulose reductase	51181	https://www.ncbi.nlm.nih.gov/gene/?term=51181
ENSG00000206395	DDAH2	dimethylarginine dimethylaminohydrolase 2	23564	https://www.ncbi.nlm.nih.gov/gene/?term=23564
ENSG00000213722	DDAH2	dimethylarginine dimethylaminohydrolase 2	23564	https://www.ncbi.nlm.nih.gov/gene/?term=23564
ENSG00000225635	DDAH2	dimethylarginine dimethylaminohydrolase 2	23564	https://www.ncbi.nlm.nih.gov/gene/?term=23564
ENSG00000226634	DDAH2	dimethylarginine dimethylaminohydrolase 2	23564	https://www.ncbi.nlm.nih.gov/gene/?term=23564
ENSG00000227317	DDAH2	dimethylarginine dimethylaminohydrolase 2	23564	https://www.ncbi.nlm.nih.gov/gene/?term=23564
ENSG00000228128	DDAH2	dimethylarginine dimethylaminohydrolase 2	23564	https://www.ncbi.nlm.nih.gov/gene/?term=23564
ENSG00000233076	DDAH2	dimethylarginine dimethylaminohydrolase 2	23564	https://www.ncbi.nlm.nih.gov/gene/?term=23564
ENSG00000132437	DDC	dopa decarboxylase	1644	https://www.ncbi.nlm.nih.gov/gene/?term=1644
ENSG00000099977	DDT	D-dopachrome tautomerase	1652	https://www.ncbi.nlm.nih.gov/gene/?term=1652
ENSG00000275003	DDT	D-dopachrome tautomerase	1652	https://www.ncbi.nlm.nih.gov/gene/?term=1652
ENSG00000095059	DHPS	deoxyhypusine synthase	1725	https://www.ncbi.nlm.nih.gov/gene/?term=1725
ENSG00000157379	DHRS1	dehydrogenase/reductase 1	115817	https://www.ncbi.nlm.nih.gov/gene/?term=115817
ENSG00000100612	DHRS7	dehydrogenase/reductase 7	51635	https://www.ncbi.nlm.nih.gov/gene/?term=51635
ENSG00000104823	ECH1	enoyl-CoA hydratase 1	1891	https://www.ncbi.nlm.nih.gov/gene/?term=1891
ENSG00000282853	ECH1	enoyl-CoA hydratase 1	1891	https://www.ncbi.nlm.nih.gov/gene/?term=1891
ENSG00000012660	ELOVL5	ELOVL fatty acid elongase 5	60481	https://www.ncbi.nlm.nih.gov/gene/?term=60481
ENSG00000138792	ENPEP	glutamyl aminopeptidase	2028	https://www.ncbi.nlm.nih.gov/gene/?term=2028
ENSG00000187097	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5	957	https://www.ncbi.nlm.nih.gov/gene/?term=957
ENSG00000142627	EPHA2	EPH receptor A2	1969	https://www.ncbi.nlm.nih.gov/gene/?term=1969
ENSG00000143819	EPHX1	epoxide hydrolase 1	2052	https://www.ncbi.nlm.nih.gov/gene/?term=2052
ENSG00000091831	ESR1	estrogen receptor 1	2099	https://www.ncbi.nlm.nih.gov/gene/?term=2099
ENSG00000171503	ETFDH	electron transfer flavoprotein dehydrogenase	2110	https://www.ncbi.nlm.nih.gov/gene/?term=2110
ENSG00000126218	F10	coagulation factor X	2159	https://www.ncbi.nlm.nih.gov/gene/?term=2159
ENSG00000088926	F11	coagulation factor XI	2160	https://www.ncbi.nlm.nih.gov/gene/?term=2160
ENSG00000163586	FABP1	fatty acid binding protein 1	2168	https://www.ncbi.nlm.nih.gov/gene/?term=2168
ENSG00000103876	FAH	fumarylacetoacetate hydrolase	2184	https://www.ncbi.nlm.nih.gov/gene/?term=2184
ENSG00000026103	FAS	Fas cell surface death receptor	355	https://www.ncbi.nlm.nih.gov/gene/?term=355
ENSG00000077942	FBLN1	fibulin 1	2192	https://www.ncbi.nlm.nih.gov/gene/?term=2192
ENSG00000165140	FBP1	fructose-bisphosphatase 1	2203	https://www.ncbi.nlm.nih.gov/gene/?term=2203
ENSG00000090512	FETUB	fetuin B	26998	https://www.ncbi.nlm.nih.gov/gene/?term=26998
ENSG00000010932	FMO1	flavin containing monooxygenase 1	2326	https://www.ncbi.nlm.nih.gov/gene/?term=2326
ENSG00000007933	FMO3	flavin containing monooxygenase 3	2328	https://www.ncbi.nlm.nih.gov/gene/?term=2328
ENSG00000131482	G6PC	glucose-6-phosphatase catalytic subunit	2538	https://www.ncbi.nlm.nih.gov/gene/?term=2538
ENSG00000139112	GABARAPL1	GABA type A receptor associated protein like 1	23710	https://www.ncbi.nlm.nih.gov/gene/?term=23710
ENSG00000128683	GAD1	glutamate decarboxylase 1	2571	https://www.ncbi.nlm.nih.gov/gene/?term=2571
ENSG00000159131	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase	2618	https://www.ncbi.nlm.nih.gov/gene/?term=2618
ENSG00000262473	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase	2618	https://www.ncbi.nlm.nih.gov/gene/?term=2618
ENSG00000131979	GCH1	GTP cyclohydrolase 1	2643	https://www.ncbi.nlm.nih.gov/gene/?term=2643
ENSG00000084734	GCKR	glucokinase regulator	2646	https://www.ncbi.nlm.nih.gov/gene/?term=2646
ENSG00000001084	GCLC	glutamate-cysteine ligase catalytic subunit	2729	https://www.ncbi.nlm.nih.gov/gene/?term=2729
ENSG00000111846	GCNT2	glucosaminyl (N-acetyl) transferase 2 (I blood group)	2651	https://www.ncbi.nlm.nih.gov/gene/?term=2651
ENSG00000124713	GNMT	glycine N-methyltransferase	27232	https://www.ncbi.nlm.nih.gov/gene/?term=27232
ENSG00000104687	GSR	glutathione-disulfide reductase	2936	https://www.ncbi.nlm.nih.gov/gene/?term=2936
ENSG00000100983	GSS	glutathione synthetase	2937	https://www.ncbi.nlm.nih.gov/gene/?term=2937
ENSG00000174156	GSTA3	glutathione S-transferase alpha 3	2940	https://www.ncbi.nlm.nih.gov/gene/?term=2940
ENSG00000168765	GSTM4	glutathione S-transferase mu 4	2948	https://www.ncbi.nlm.nih.gov/gene/?term=2948
ENSG00000148834	GSTO1	glutathione S-transferase omega 1	9446	https://www.ncbi.nlm.nih.gov/gene/?term=9446
ENSG00000099984	GSTT2	glutathione S-transferase theta 2 (gene/pseudogene)	2953	https://www.ncbi.nlm.nih.gov/gene/?term=2953
ENSG00000277897	GSTT2	glutathione S-transferase theta 2 (gene/pseudogene)	2953	https://www.ncbi.nlm.nih.gov/gene/?term=2953
ENSG00000131373	HACL1	2-hydroxyacyl-CoA lyase 1	26061	https://www.ncbi.nlm.nih.gov/gene/?term=26061
ENSG00000144485	HES6	hes family bHLH transcription factor 6	55502	https://www.ncbi.nlm.nih.gov/gene/?term=55502
ENSG00000109758	HGFAC	HGF activator	3083	https://www.ncbi.nlm.nih.gov/gene/?term=3083
ENSG00000100292	HMOX1	heme oxygenase 1	3162	https://www.ncbi.nlm.nih.gov/gene/?term=3162
ENSG00000101076	HNF4A	hepatocyte nuclear factor 4 alpha	3172	https://www.ncbi.nlm.nih.gov/gene/?term=3172
ENSG00000165704	HPRT1	hypoxanthine phosphoribosyltransferase 1	3251	https://www.ncbi.nlm.nih.gov/gene/?term=3251
ENSG00000113905	HRG	histidine rich glycoprotein	3273	https://www.ncbi.nlm.nih.gov/gene/?term=3273
ENSG00000117594	HSD11B1	hydroxysteroid 11-beta dehydrogenase 1	3290	https://www.ncbi.nlm.nih.gov/gene/?term=3290
ENSG00000086696	HSD17B2	hydroxysteroid 17-beta dehydrogenase 2	3294	https://www.ncbi.nlm.nih.gov/gene/?term=3294
ENSG00000115738	ID2	inhibitor of DNA binding 2	3398	https://www.ncbi.nlm.nih.gov/gene/?term=3398
ENSG00000138413	IDH1	isocitrate dehydrogenase (NADP(+)) 1, cytosolic	3417	https://www.ncbi.nlm.nih.gov/gene/?term=3417
ENSG00000017427	IGF1	insulin like growth factor 1	3479	https://www.ncbi.nlm.nih.gov/gene/?term=3479
ENSG00000146678	IGFBP1	insulin like growth factor binding protein 1	3484	https://www.ncbi.nlm.nih.gov/gene/?term=3484
ENSG00000141753	IGFBP4	insulin like growth factor binding protein 4	3487	https://www.ncbi.nlm.nih.gov/gene/?term=3487
ENSG00000115594	IL1R1	interleukin 1 receptor type 1	3554	https://www.ncbi.nlm.nih.gov/gene/?term=3554
ENSG00000140968	IRF8	interferon regulatory factor 8	3394	https://www.ncbi.nlm.nih.gov/gene/?term=3394
ENSG00000055957	ITIH1	inter-alpha-trypsin inhibitor heavy chain 1	3697	https://www.ncbi.nlm.nih.gov/gene/?term=3697
ENSG00000055955	ITIH4	inter-alpha-trypsin inhibitor heavy chain family member 4	3700	https://www.ncbi.nlm.nih.gov/gene/?term=3700
ENSG00000173801	JUP	junction plakoglobin	3728	https://www.ncbi.nlm.nih.gov/gene/?term=3728
ENSG00000065427	KARS	lysyl-tRNA synthetase	3735	https://www.ncbi.nlm.nih.gov/gene/?term=3735
ENSG00000115919	KYNU	kynureninase	8942	https://www.ncbi.nlm.nih.gov/gene/?term=8942
ENSG00000213398	LCAT	lecithin-cholesterol acyltransferase	3931	https://www.ncbi.nlm.nih.gov/gene/?term=3931
ENSG00000164406	LEAP2	liver enriched antimicrobial peptide 2	116842	https://www.ncbi.nlm.nih.gov/gene/?term=116842
ENSG00000196365	LONP1	lon peptidase 1, mitochondrial	9361	https://www.ncbi.nlm.nih.gov/gene/?term=9361
ENSG00000101577	LPIN2	lipin 2	9663	https://www.ncbi.nlm.nih.gov/gene/?term=9663
ENSG00000111885	MAN1A1	mannosidase alpha class 1A member 1	4121	https://www.ncbi.nlm.nih.gov/gene/?term=4121
ENSG00000189221	MAOA	monoamine oxidase A	4128	https://www.ncbi.nlm.nih.gov/gene/?term=4128
ENSG00000145495	MARCH6	membrane associated ring-CH-type finger 6	10299	https://www.ncbi.nlm.nih.gov/gene/?term=10299
ENSG00000165471	MBL2	mannose binding lectin 2	4153	https://www.ncbi.nlm.nih.gov/gene/?term=4153
ENSG00000131844	MCCC2	methylcrotonoyl-CoA carboxylase 2	64087	https://www.ncbi.nlm.nih.gov/gene/?term=64087
ENSG00000275300	MCCC2	methylcrotonoyl-CoA carboxylase 2	64087	https://www.ncbi.nlm.nih.gov/gene/?term=64087
ENSG00000281742	MCCC2	methylcrotonoyl-CoA carboxylase 2	64087	https://www.ncbi.nlm.nih.gov/gene/?term=64087
ENSG00000108852	MPP2	membrane palmitoylated protein 2	4355	https://www.ncbi.nlm.nih.gov/gene/?term=4355
ENSG00000125148	MT2A	metallothionein 2A	4502	https://www.ncbi.nlm.nih.gov/gene/?term=4502
ENSG00000100714	MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1	4522	https://www.ncbi.nlm.nih.gov/gene/?term=4522
ENSG00000165795	NDRG2	NDRG family member 2	57447	https://www.ncbi.nlm.nih.gov/gene/?term=57447
ENSG00000244005	NFS1	NFS1, cysteine desulfurase	9054	https://www.ncbi.nlm.nih.gov/gene/?term=9054
ENSG00000131669	NINJ1	ninjurin 1	4814	https://www.ncbi.nlm.nih.gov/gene/?term=4814
ENSG00000136448	NMT1	N-myristoyltransferase 1	4836	https://www.ncbi.nlm.nih.gov/gene/?term=4836
ENSG00000141458	NPC1	NPC intracellular cholesterol transporter 1	4864	https://www.ncbi.nlm.nih.gov/gene/?term=4864
ENSG00000181019	NQO1	NAD(P)H quinone dehydrogenase 1	1728	https://www.ncbi.nlm.nih.gov/gene/?term=1728
ENSG00000198682	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	9060	https://www.ncbi.nlm.nih.gov/gene/?term=9060
ENSG00000173599	PC	pyruvate carboxylase	5091	https://www.ncbi.nlm.nih.gov/gene/?term=5091
ENSG00000004799	PDK4	pyruvate dehydrogenase kinase 4	5166	https://www.ncbi.nlm.nih.gov/gene/?term=5166
ENSG00000163110	PDLIM5	PDZ and LIM domain 5	10611	https://www.ncbi.nlm.nih.gov/gene/?term=10611
ENSG00000133027	PEMT	phosphatidylethanolamine N-methyltransferase	10400	https://www.ncbi.nlm.nih.gov/gene/?term=10400
ENSG00000142657	PGD	phosphogluconate dehydrogenase	5226	https://www.ncbi.nlm.nih.gov/gene/?term=5226
ENSG00000101856	PGRMC1	progesterone receptor membrane component 1	10857	https://www.ncbi.nlm.nih.gov/gene/?term=10857
ENSG00000158828	PINK1	PTEN induced kinase 1	65018	https://www.ncbi.nlm.nih.gov/gene/?term=65018
ENSG00000122194	PLG	plasminogen	5340	https://www.ncbi.nlm.nih.gov/gene/?term=5340
ENSG00000100417	PMM1	phosphomannomutase 1	5372	https://www.ncbi.nlm.nih.gov/gene/?term=5372
ENSG00000127948	POR	cytochrome p450 oxidoreductase	5447	https://www.ncbi.nlm.nih.gov/gene/?term=5447
ENSG00000112033	PPARD	peroxisome proliferator activated receptor delta	5467	https://www.ncbi.nlm.nih.gov/gene/?term=5467
ENSG00000184500	PROS1	protein S	5627	https://www.ncbi.nlm.nih.gov/gene/?term=5627
ENSG00000205220	PSMB10	proteasome subunit beta 10	5699	https://www.ncbi.nlm.nih.gov/gene/?term=5699
ENSG00000107317	PTGDS	prostaglandin D2 synthase	5730	https://www.ncbi.nlm.nih.gov/gene/?term=5730
ENSG00000148344	PTGES	prostaglandin E synthase	9536	https://www.ncbi.nlm.nih.gov/gene/?term=9536
ENSG00000110958	PTGES3	prostaglandin E synthase 3	10728	https://www.ncbi.nlm.nih.gov/gene/?term=10728
ENSG00000106853	PTGR1	prostaglandin reductase 1	22949	https://www.ncbi.nlm.nih.gov/gene/?term=22949
ENSG00000150787	PTS	6-pyruvoyltetrahydropterin synthase	5805	https://www.ncbi.nlm.nih.gov/gene/?term=5805
ENSG00000183010	PYCR1	pyrroline-5-carboxylate reductase 1	5831	https://www.ncbi.nlm.nih.gov/gene/?term=5831
ENSG00000076864	RAP1GAP	RAP1 GTPase activating protein	5909	https://www.ncbi.nlm.nih.gov/gene/?term=5909
ENSG00000138207	RBP4	retinol binding protein 4	5950	https://www.ncbi.nlm.nih.gov/gene/?term=5950
ENSG00000115386	REG1A	regenerating family member 1 alpha	5967	https://www.ncbi.nlm.nih.gov/gene/?term=5967
ENSG00000042445	RETSAT	retinol saturase	54884	https://www.ncbi.nlm.nih.gov/gene/?term=54884
ENSG00000152700	SAR1B	secretion associated Ras related GTPase 1B	51128	https://www.ncbi.nlm.nih.gov/gene/?term=51128
ENSG00000170099	SERPINA6	serpin family A member 6	866	https://www.ncbi.nlm.nih.gov/gene/?term=866
ENSG00000277405	SERPINA6	serpin family A member 6	866	https://www.ncbi.nlm.nih.gov/gene/?term=866
ENSG00000106366	SERPINE1	serpin family E member 1	5054	https://www.ncbi.nlm.nih.gov/gene/?term=5054
ENSG00000197019	SERTAD1	SERTA domain containing 1	29950	https://www.ncbi.nlm.nih.gov/gene/?term=29950
ENSG00000182199	SHMT2	serine hydroxymethyltransferase 2	6472	https://www.ncbi.nlm.nih.gov/gene/?term=6472
ENSG00000124067	SLC12A4	solute carrier family 12 member 4	6560	https://www.ncbi.nlm.nih.gov/gene/?term=6560
ENSG00000105281	SLC1A5	solute carrier family 1 member 5	6510	https://www.ncbi.nlm.nih.gov/gene/?term=6510
ENSG00000175003	SLC22A1	solute carrier family 22 member 1	6580	https://www.ncbi.nlm.nih.gov/gene/?term=6580
ENSG00000121073	SLC35B1	solute carrier family 35 member B1	10237	https://www.ncbi.nlm.nih.gov/gene/?term=10237
ENSG00000116704	SLC35D1	solute carrier family 35 member D1	23169	https://www.ncbi.nlm.nih.gov/gene/?term=23169
ENSG00000139508	SLC46A3	solute carrier family 46 member 3	283537	https://www.ncbi.nlm.nih.gov/gene/?term=283537
ENSG00000111181	SLC6A12	solute carrier family 6 member 12	6539	https://www.ncbi.nlm.nih.gov/gene/?term=6539
ENSG00000131389	SLC6A6	solute carrier family 6 member 6	6533	https://www.ncbi.nlm.nih.gov/gene/?term=6533
ENSG00000088826	SMOX	spermine oxidase	54498	https://www.ncbi.nlm.nih.gov/gene/?term=54498
ENSG00000167642	SPINT2	serine peptidase inhibitor, Kunitz type 2	10653	https://www.ncbi.nlm.nih.gov/gene/?term=10653
ENSG00000114850	SSR3	signal sequence receptor subunit 3	6747	https://www.ncbi.nlm.nih.gov/gene/?term=6747
ENSG00000198650	TAT	tyrosine aminotransferase	6898	https://www.ncbi.nlm.nih.gov/gene/?term=6898
ENSG00000151790	TDO2	tryptophan 2,3-dioxygenase	6999	https://www.ncbi.nlm.nih.gov/gene/?term=6999
ENSG00000262635	TDO2	tryptophan 2,3-dioxygenase	6999	https://www.ncbi.nlm.nih.gov/gene/?term=6999
ENSG00000092969	TGFB2	transforming growth factor beta 2	7042	https://www.ncbi.nlm.nih.gov/gene/?term=7042
ENSG00000139644	TMBIM6	transmembrane BAX inhibitor motif containing 6	7009	https://www.ncbi.nlm.nih.gov/gene/?term=7009
ENSG00000106565	TMEM176B	transmembrane protein 176B	28959	https://www.ncbi.nlm.nih.gov/gene/?term=28959
ENSG00000109084	TMEM97	transmembrane protein 97	27346	https://www.ncbi.nlm.nih.gov/gene/?term=27346
ENSG00000067182	TNFRSF1A	TNF receptor superfamily member 1A	7132	https://www.ncbi.nlm.nih.gov/gene/?term=7132
ENSG00000169902	TPST1	tyrosylprotein sulfotransferase 1	8460	https://www.ncbi.nlm.nih.gov/gene/?term=8460
ENSG00000137561	TTPA	alpha tocopherol transfer protein	7274	https://www.ncbi.nlm.nih.gov/gene/?term=7274
ENSG00000077498	TYR	tyrosinase	7299	https://www.ncbi.nlm.nih.gov/gene/?term=7299
ENSG00000109814	UGDH	UDP-glucose 6-dehydrogenase	7358	https://www.ncbi.nlm.nih.gov/gene/?term=7358
ENSG00000100024	UPB1	beta-ureidopropionase 1	51733	https://www.ncbi.nlm.nih.gov/gene/?term=51733
ENSG00000183696	UPP1	uridine phosphorylase 1	7378	https://www.ncbi.nlm.nih.gov/gene/?term=7378
ENSG00000112299	VNN1	vanin 1	8876	https://www.ncbi.nlm.nih.gov/gene/?term=8876
ENSG00000109072	VTN	vitronectin	7448	https://www.ncbi.nlm.nih.gov/gene/?term=7448
ENSG00000158125	XDH	xanthine dehydrogenase	7498	https://www.ncbi.nlm.nih.gov/gene/?term=7498
