geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa04723	Retrograde endocannabinoid signaling	http://www.kegg.jp/kegg-bin/show_pathway?hsa04723+374291+4694+4697+4698+4700+4701+4702+4704+4707+4709+4710+4712+4714+4719+4720+4722+4723+4726+4728+4729	125	20	2.7326106594399278	7.31900826446281	1.3589129821411916e-12	3.6814188061643187e-11	374291;4694;4697;4698;4700;4701;4702;4704;4707;4709;4710;4712;4714;4719;4720;4722;4723;4726;4728;4729	ENSG00000125356;ENSG00000189043;ENSG00000128609;ENSG00000184983;ENSG00000272765;ENSG00000273397;ENSG00000277365;ENSG00000281013;ENSG00000267855;ENSG00000119421;ENSG00000139180;ENSG00000183648;ENSG00000119013;ENSG00000065518;ENSG00000165264;ENSG00000166136;ENSG00000023228;ENSG00000283447;ENSG00000158864;ENSG00000213619;ENSG00000145494;ENSG00000115286;ENSG00000110717;ENSG00000167792;ENSG00000178127
hsa00280	Valine, leucine and isoleucine degradation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00280+10449+1738+1892+3028+3030+3032+34+36+38+4329+593	33	11	0.721409214092141	15.247933884297519	4.445999124413902e-11	1.1040897825627856e-9	10449;1738;1892;3028;3030;3032;34;36;38;4329;593	ENSG00000167315;ENSG00000117054;ENSG00000196177;ENSG00000075239;ENSG00000119711;ENSG00000248098;ENSG00000091140;ENSG00000127884;ENSG00000084754;ENSG00000138029;ENSG00000072506
hsa01210	2-Oxocarboxylic acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa01210+1431+2806+3417+3418+3419+3420+3421+50	13	8	0.2841915085817525	28.15003178639542	4.860234437131794e-11	1.1141152786655959e-9	1431;2806;3417;3418;3419;3420;3421;50	ENSG00000100412;ENSG00000062485;ENSG00000125166;ENSG00000138413;ENSG00000182054;ENSG00000166411;ENSG00000101365;ENSG00000067829
hsa00620	Pyruvate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00620+1737+1738+2271+38+3939+3945+4190+4191+5160+5162	28	10	0.6121047877145438	16.3370720188902	1.6152001958147366e-10	3.4380689882342247e-9	1737;1738;2271;38;3939;3945;4190;4191;5160;5162	ENSG00000075239;ENSG00000150768;ENSG00000091140;ENSG00000091483;ENSG00000134333;ENSG00000111716;ENSG00000014641;ENSG00000146701;ENSG00000131828;ENSG00000168291
hsa00071	Fatty acid degradation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00071+10449+1374+1892+3030+3032+34+36+37+38	25	9	0.5465221318879856	16.46776859504132	1.2878186295139926e-9	2.3985621974698113e-8	10449;1374;1892;3030;3032;34;36;37;38	ENSG00000167315;ENSG00000117054;ENSG00000196177;ENSG00000072778;ENSG00000075239;ENSG00000110090;ENSG00000127884;ENSG00000084754;ENSG00000138029
hsa01212	Fatty acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa01212+10449+1374+1892+3030+3032+34+36+37+38	25	9	0.5465221318879856	16.46776859504132	1.2878186295139926e-9	2.3985621974698113e-8	10449;1374;1892;3030;3032;34;36;37;38	ENSG00000167315;ENSG00000117054;ENSG00000196177;ENSG00000072778;ENSG00000075239;ENSG00000110090;ENSG00000127884;ENSG00000084754;ENSG00000138029
hsa04966	Collecting duct acid secretion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04966+51382+527+528+529+8992+9296+9550	16	7	0.3497741644083108	20.012913223140494	1.94918486906559e-8	3.416806417538505e-7	51382;527;528;529;8992;9296;9550	ENSG00000185883;ENSG00000113732;ENSG00000155097;ENSG00000100554;ENSG00000131100;ENSG00000128524;ENSG00000136888
hsa05110	Vibrio cholerae infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05110+51382+51606+527+528+529+537+8992+9296+9550	39	9	0.8525745257452575	10.556261919898283	1.0325234889307922e-7	1.7093999983409783e-6	51382;51606;527;528;529;537;8992;9296;9550	ENSG00000071553;ENSG00000185883;ENSG00000113732;ENSG00000155097;ENSG00000100554;ENSG00000131100;ENSG00000128524;ENSG00000136888;ENSG00000047249
hsa00630	Glyoxylate and dicarboxylate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00630+1431+1738+38+4190+4191+50	20	6	0.43721770551038847	13.723140495867767	2.9085902766290417e-6	4.561894223344497e-5	1431;1738;38;4190;4191;50	ENSG00000075239;ENSG00000100412;ENSG00000062485;ENSG00000091140;ENSG00000014641;ENSG00000146701
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05120+51382+51606+527+528+529+537+8992+9296+9550	58	9	1.2679313459801265	7.098176118552294	3.6589124590147293e-6	5.451779563931947e-5	51382;51606;527;528;529;537;8992;9296;9550	ENSG00000071553;ENSG00000185883;ENSG00000113732;ENSG00000155097;ENSG00000100554;ENSG00000131100;ENSG00000128524;ENSG00000136888;ENSG00000047249
hsa04721	Synaptic vesicle cycle	http://www.kegg.jp/kegg-bin/show_pathway?hsa04721+51382+51606+527+528+529+8992+9296+9550	47	8	1.027461607949413	7.786179004747669	6.3722346406169805e-6	9.042504394780286e-5	51382;51606;527;528;529;8992;9296;9550	ENSG00000185883;ENSG00000113732;ENSG00000155097;ENSG00000100554;ENSG00000131100;ENSG00000128524;ENSG00000136888;ENSG00000047249
hsa01230	Biosynthesis of amino acids	http://www.kegg.jp/kegg-bin/show_pathway?hsa01230+1431+2806+3417+3418+3419+3420+3421+50	59	8	1.289792231255646	6.202549376663398	3.60897791435999e-5	4.888524629451258e-4	1431;2806;3417;3418;3419;3420;3421;50	ENSG00000100412;ENSG00000062485;ENSG00000125166;ENSG00000138413;ENSG00000182054;ENSG00000166411;ENSG00000101365;ENSG00000067829
hsa05323	Rheumatoid arthritis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05323+51382+51606+527+528+529+537+8992+9296+9550	77	9	1.6832881662149957	5.346678115273156	3.9103904998838424e-5	5.066505952023414e-4	51382;51606;527;528;529;537;8992;9296;9550	ENSG00000071553;ENSG00000185883;ENSG00000113732;ENSG00000155097;ENSG00000100554;ENSG00000131100;ENSG00000128524;ENSG00000136888;ENSG00000047249
hsa00010	Glycolysis / Gluconeogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00010+1737+1738+2821+3939+3945+5160+5162	45	7	0.983739837398374	7.115702479338843	4.56800421972936e-5	5.671938572830622e-4	1737;1738;2821;3939;3945;5160;5162	ENSG00000150768;ENSG00000091140;ENSG00000105220;ENSG00000282019;ENSG00000134333;ENSG00000111716;ENSG00000131828;ENSG00000168291
hsa00062	Fatty acid elongation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00062+10449+1892+3030+3032	11	4	0.24046973803071364	16.63410969196093	6.369614466272822e-5	7.592580443797203e-4	10449;1892;3030;3032	ENSG00000167315;ENSG00000127884;ENSG00000084754;ENSG00000138029
hsa00270	Cysteine and methionine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00270+2806+3939+3945+4190+4191	34	5	0.7432700993676604	6.727029654837141	7.696455326062779e-4	0.008821321873718108	2806;3939;3945;4190;4191	ENSG00000125166;ENSG00000134333;ENSG00000111716;ENSG00000014641;ENSG00000146701
hsa00410	beta-Alanine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00410+1892+3030+34+4329	21	4	0.4590785907859079	8.71310507674144	9.750851650244252e-4	0.010717534671081386	1892;3030;34;4329	ENSG00000117054;ENSG00000119711;ENSG00000127884;ENSG00000084754
hsa00310	Lysine degradation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00310+1743+1892+3030+38+4967	36	5	0.7869918699186993	6.3533057851239665	0.0010070166805042913	0.010717534671081386	1743;1892;3030;38;4967	ENSG00000075239;ENSG00000119689;ENSG00000127884;ENSG00000084754;ENSG00000105953
hsa00380	Tryptophan metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00380+1892+3030+38+4967	25	4	0.5465221318879856	7.319008264462809	0.0019264099282203517	0.019280575547525942	1892;3030;38;4967	ENSG00000075239;ENSG00000127884;ENSG00000084754;ENSG00000105953
hsa00650	Butanoate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00650+1892+3030+38	12	3	0.2623306233062331	11.43595041322314	0.0019409975383415379	0.019280575547525942	1892;3030;38	ENSG00000075239;ENSG00000127884;ENSG00000084754
hsa04145	Phagosome	http://www.kegg.jp/kegg-bin/show_pathway?hsa04145+51382+51606+527+528+529+537+8992+9296+9550	131	9	2.8637759710930446	3.142703930351397	0.0021323333248137732	0.020497913896596918	51382;51606;527;528;529;537;8992;9296;9550	ENSG00000071553;ENSG00000185883;ENSG00000113732;ENSG00000155097;ENSG00000100554;ENSG00000131100;ENSG00000128524;ENSG00000136888;ENSG00000047249
hsa04217	Necroptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04217+2746+291+292+293+581+7416+7417+7419+9131	137	9	2.994941282746161	3.005067261868854	0.0028960693011998995	0.026969645367424064	2746;291;292;293;581;7416;7417;7419;9131	ENSG00000156709;ENSG00000087088;ENSG00000148672;ENSG00000151729;ENSG00000005022;ENSG00000169100;ENSG00000213585;ENSG00000165637;ENSG00000078668
hsa04215	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04215+27429+54205+581+840	32	4	0.6995483288166215	5.71797520661157	0.004867996743333158	0.04395948574282671	27429;54205;581;840	ENSG00000087088;ENSG00000165806;ENSG00000172115;ENSG00000115317
